date,ICU_Inflow,ICU_Inflow_Lag,ICU_Inflow_SMA7d,Hosp_Inflow,Hosp_Inflow_SMA7d,Cases,Cases_Pct,RNA,Vacc_Est,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
2020-12-06,3.044522437723423,3.4339872044851463,3.1354942159291497,5.241747015059643,5.062595033026967,8.40827078419205,2.632881080683418,30.30599093903657,0.0,0,0,0,0,0,0
2020-12-05,3.4339872044851463,3.332204510175204,3.0580361568901466,5.241747015059643,5.041580097945679,8.690474003558043,2.5272644682218486,30.727698139585538,0.0,0,0,0,0,0,1
2020-12-04,3.332204510175204,3.044522437723423,3.0239031505206886,5.030437921392435,5.040656310351117,8.692490133273228,2.435033295566194,30.12463373744773,0.0,0,0,0,0,1,0
2020-12-03,3.044522437723423,3.2188758248682006,3.1039458581942245,4.955827057601261,5.076066274016846,8.631771096123673,2.3654627861159594,29.882135457087493,0.0,0,0,0,1,0,0
2020-12-02,3.2188758248682006,2.995732273553991,3.189888287994949,5.231108616854587,5.0831774150943465,8.55333223803211,2.3078070369751966,31.149680820926957,0.0,0,0,1,0,0,0
2020-12-01,2.995732273553991,2.8903717578961645,3.258096538021482,4.897839799950911,5.114566216944485,8.518791912779934,2.3561088872226654,30.281283023546642,0.0,0,1,0,0,0,0
2020-11-30,2.8903717578961645,2.8903717578961645,3.285198467799273,4.718498871295094,5.129053048910731,8.031710375322042,2.5569218656582224,30.926439392449772,0.0,1,0,0,0,0,0
2020-11-29,2.8903717578961645,2.9444389791664403,3.327089409508435,5.111987788356544,5.176956509543769,8.10349427838097,2.502741704044311,30.345902601632247,0.0,0,0,0,0,0,0
2020-11-28,2.9444389791664403,3.1354942159291497,3.4522525524624403,5.236441962829949,5.192162884989035,8.313852267398207,2.403218238204771,30.628254038524318,0.0,0,0,0,0,0,1
2020-11-27,3.1354942159291497,3.4965075614664802,3.5051283045103876,5.2574953720277815,5.214935757608986,8.39638057119949,2.38518692891051,30.37962951655856,0.0,0,0,0,0,1,0
2020-11-26,3.4965075614664802,3.6635616461296463,3.522149992079819,5.0106352940962555,5.239476866525106,8.405143687607614,2.3746988408587475,30.35622331221215,0.0,0,0,0,1,0,0
2020-11-25,3.6635616461296463,3.4657359027997265,3.470190253149106,5.407171771460119,5.270799337654147,8.420462002456466,2.3384029222037674,30.853254469705025,0.0,0,0,1,0,0,0
2020-11-24,3.4657359027997265,3.1354942159291497,3.4965075614664802,5.017279836814924,5.2947395452001516,8.482187582217422,2.3760113779775454,30.943918581514822,0.0,0,1,0,0,0,0
2020-11-23,3.1354942159291497,3.258096538021482,3.522149992079819,5.135798437050262,5.310387090635365,8.025189321890835,2.4967925130274744,32.09662018348531,0.0,1,0,0,0,0,0
2020-11-22,3.258096538021482,3.8066624897703196,3.5051283045103876,5.220355825078324,5.296172210201651,8.156510226079966,2.506726456522808,31.998853360261922,0.0,0,0,0,0,0,0
2020-11-21,3.8066624897703196,3.5553480614894135,3.447717397297047,5.37989735354046,5.280298861045356,8.4096079807363,2.49055284914646,32.12900013936152,0.0,0,0,0,0,0,1
2020-11-20,3.5553480614894135,3.6109179126442243,3.4339872044851463,5.4116460518550396,5.245519180981067,8.462314529906248,2.4381166131816348,31.195539605330797,0.0,0,0,0,0,1,0
2020-11-19,3.6109179126442243,3.295836866004329,3.405947984420752,5.2574953720277815,5.242502587441639,8.491054533806542,2.4381656847115636,31.035896245739607,0.0,0,0,0,1,0,0
2020-11-18,3.295836866004329,3.6375861597263857,3.447717397297047,5.545177444479562,5.270799337654147,8.486527777105353,2.5130490087628496,31.038703662320763,0.0,0,0,1,0,0,0
2020-11-17,3.6375861597263857,3.367295829986474,3.4522525524624403,5.153291594497779,5.272266689348095,8.529319371214077,2.537429914393012,31.34383310836582,0.0,0,1,0,0,0,0
2020-11-16,3.367295829986474,3.091042453358316,3.5008272226109955,5.0106352940962555,5.27519494912718,8.120291313968561,2.7962087395345,32.00039749826239,0.0,1,0,0,0,0,0
2020-11-15,3.091042453358316,3.4657359027997265,3.5594213868770486,5.093750200806762,5.274463687668635,8.195609567288775,2.7253998394373258,31.647250460163516,0.0,0,0,0,0,0,0
2020-11-14,3.4657359027997265,3.4657359027997265,3.579542790076472,5.135798437050262,5.334787046329426,8.425954710981966,2.653672819901072,31.435199949549386,0.0,0,0,0,0,0,1
2020-11-13,3.4657359027997265,3.4339872044851463,3.58351893845611,5.393627546352362,5.341650491254411,8.452121194672523,2.5888594054710024,31.22057695965168,0.0,0,0,0,0,1,0
2020-11-12,3.4339872044851463,3.58351893845611,3.5992672954242497,5.438079308923196,5.369308240697663,8.52158353971753,2.6243747285352694,30.56536140143817,0.0,0,0,0,1,0,0
2020-11-11,3.58351893845611,3.6635616461296463,3.652511809943062,5.552959584921617,5.373292309712538,8.525558107747866,2.5599756303539842,30.89952885327285,0.0,0,0,1,0,0,0
2020-11-10,3.6635616461296463,3.6888794541139363,3.7239707739252057,5.176149732573829,5.441180086601445,8.553525120663627,2.535418642609227,30.940076025210377,0.0,0,1,0,0,0,0
2020-11-09,3.6888794541139363,3.58351893845611,3.747821989747386,5.003946305945459,5.4788516127678974,8.119100837637486,2.713589636987336,31.786549857469534,0.0,1,0,0,0,0,0
2020-11-08,3.58351893845611,3.6109179126442243,3.819280953729532,5.5134287461649825,5.529995820312084,8.263590432617319,2.697347371983182,31.93120669943404,0.0,0,0,0,0,0,0
2020-11-07,3.6109179126442243,3.4965075614664802,3.9346228373453864,5.19295685089021,5.566707395619199,8.452121194672523,2.6067523559544523,31.101895345156464,0.0,0,0,0,0,0,1
2020-11-06,3.4965075614664802,3.5553480614894135,3.9457340627704576,5.564520407322694,5.604225193433117,8.54927308487965,2.5948097159161487,31.57107509084705,0.0,0,0,0,0,1,0
